UUID|Author|LastName|Name|Birth Year|Death Year|Author_name|Summary|Wiki_URL|cats|linked_authors|country|genera|title|uuid_coem|Image|Audio
df6ce08f-422c-419e-a24e-17179c02e07a|Gómez Valderrama, Pedro|Gómez Valderrama|Pedro|1923|1992|Pedro Gómez Valderrama|Pedro Alejandro Gómez Valderrama (Bucaramanga, 13 de febrero de 1923-Bogotá, 7 de mayo de 1992) fue un escritor y diplomático colombiano.Cursó estudios de Derecho y Ciencias Políticas en Bogotá, Londres y París. Se destacó en el campo cultural con acontecimientos como la fundación de la revista literaria Mito, en 1955, en la cual se recogieron las principales publicaciones de los escritores colombianos de la época.Escribió cuentos, novelas y ensayos. En estos géneros se destacan: Muestras del diablo (1958), El retablo de Maese Pedro (1967), La procesión de los ardientes (1973), Invenciones y artificios (1975), La otra raya del tigre (1977), Los infiernos del Jerarca Brown y otros textos (1984) y La nave de los locos (1984) y Sortilegios.[2]​Fue Ministro de Educación y de Gobierno, Consejero de Estado, así como Embajador en la Unión Soviética  y España.|https://es.wikipedia.org/wiki/Pedro_G%C3%B3mez_Valderrama|Abogados de Colombia,Alumnado de la Universidad Nacional de Colombia,Embajadores de Colombia en España,Embajadores de Colombia en la Unión Soviética,Escritores de Colombia del siglo XX,Escritores en español del siglo XX,Fallecidos en 1992,Fallecidos en Bogotá,Hombres,Magistrados del Consejo de Estado de Colombia,Ministros de Educación de Colombia,Ministros del Interior de Colombia,Ministros durante la presidencia de Guillermo León Valencia,Nacidos en 1923,Nacidos en Bucaramanga,Políticos del Partido Liberal Colombiano,Profesores de la Universidad Libre (Colombia)||Colombia|Unknown|Cien años de aire|ce29d012-ad6f-45bc-92be-02106f74276e|Sagan.png|tenquita.mp3
778baf08-2389-4a2e-940f-19fa09722b2b|González, José Luis|González|José Luis|1926|1996|José Luis González|"José Luis González puede referirse a:José Luis González (1926-1996), escritor y periodista puertorriqueño;José Luis González Bernal (1908-1939), pintor y dibujante español;José Luis González China (1966-), futbolista mexicano;José Luis González Arzola (1955-2017), futbolista mexicano;José Luis González Dávila (1942-1995), futbolista mexicano;José Luis González González (1974-), árbitro de fútbol español;José Luis González Juliá (1932-1998), guitarrista clásico español;José Luis González Quirós (1947-), filósofo español;José Luis González Sánchez (1957-), atleta español;José Luis González Urbiola (1959-), poeta español;José Luis González Vázquez ""González"" (1964-), futbolista (portero) español - profesional durante 1985-2001."|https://es.wikipedia.org/wiki/Jos%C3%A9_Luis_Gonz%C3%A1lez|Unknown||Puertorriqueño|Unknown|El ausente|9c291909-f47a-4cec-9b91-74323cedcbec|Sagan.png|tenquita.mp3
d89ecec1-7e55-43fa-9c4e-86bb0b6edc66|González Zeledón, Manuel|González Zeledón|Manuel|1864|1936|Manuel González Zeledón|"|nombre= Manuel González Zeledón|imagen = Manuel González Zeledón 1894.JPG|tamañoimagen = 220px|textoimagen = Manuel ""Magón"" González Zeledón en 1864.|fecha de nacimiento = 24 de diciembre de 1864|lugar de nacimiento =  San José, Costa Rica|fecha de fallecimiento = 29 de mayo de 1936 (71 años)|lugar de fallecimiento =  San José, Costa Rica|nacionalidad = Costarricense|seudónimo = Magón|ocupación = Escritor |periodo = |lengua_literaria = Español|lengua_materna = Español|género = Novela, cuento|movimiento = Generación del Olimpo|obras_notables = Clis del sol, La propia|cónyuge = |hijos = |influencias = |influyó = |firma = |premios = Benemérito de la patriaPremio nacional de cultura|Web = }}Manuel González Zeledón, conocido como Magón (San José, 24 de diciembre de 1864 - 29 de mayo de 1936) fue un escritor costarricense, promotor de la cultura y literatura del país.Fue autor de un notable número de cuentos y cuadros de costumbres, que permiten ver la vida y personalidad del pueblo costarricense de finales del siglo XIX, especialmente de San José. Entre sus principales obras figuran La Propia, El Clis de Sol, Para justicias, el tiempo, Un día de mercado en la Plaza Principal, El principio de autoridad, ¿Quiere usted quedarse a comer?, Usufructo, 2 de noviembre, y otros.Fue declarado Benemérito de la Patria en 1936. El premio nacional más importante que otorga el Ministerio de Cultura de Costa Rica lleva su nombre."|https://es.wikipedia.org/wiki/Manuel_Gonz%C3%A1lez_Zeled%C3%B3n|Beneméritos de la Patria,Beneméritos de la Patria de Costa Rica,Diplomáticos de Costa Rica,Escritores de Costa Rica,Fallecidos en 1936,Hombres,Nacidos en 1864,Nacidos en San José (Costa Rica)||Costa Rica|Unknown|El clis de sol|3402aeda-0388-4ea7-9695-ec7ee589d8b3|Sagan.png|tenquita.mp3
047e124d-f9de-4b12-97be-3addef441e5e|Gordimer, Nadine|Gordimer|Nadine|1923|2014|Nadine Gordimer|Nadine Gordimer (Springs, Gauteng, 20 de noviembre de 1923-Johannesburgo, 13 de julio de 2014)[1]​ fue una escritora sudafricana ganadora del Premio Nobel de literatura en 1991. En sus libros trata los conflictos interétnicos y el apartheid.|https://es.wikipedia.org/wiki/Nadine_Gordimer|Activistas antiapartheid,Ateos de Sudáfrica,Ateos judíos,Dramaturgas,Dramaturgos de Sudáfrica,Escritoras de Sudáfrica,Escritores de Sudáfrica del siglo XX,Escritores en inglés,Escritores en inglés del siglo XX,Escritores en inglés del siglo XXI,Escritores judíos,Fallecidos en 2014,Fallecidos en Johannesburgo,Graduados honorarios de la Universidad Yale,Graduados honorarios del Smith College,Judíos de Sudáfrica,Laureados con el Premio Nobel 1991,Laureados con el Premio Nobel de Literatura por idioma inglés,Mujeres,Nacidos en 1923,Oficiales de la Legión de Honor,Orden del Águila Azteca,Premios Nobel de Sudáfrica,Sudafricanas del siglo XX,Sudafricanas del siglo XXI,Sudafricanos laureados con el Premio Nobel de Literatura|Carlos Fuentes,Derek Walcott,Gabriel García Márquez,Octavio Paz|Sudáfrica|Unknown|El mejor safari|4af4eb05-3218-4027-9e0b-34c18fd87a80|Sagan.png|tenquita.mp3
61a91f91-5d03-4d79-b123-e5205a6ca91f|Gorki, Máximo|Gorki|Máximo|1868|1936|Máximo Gorki|Máximo Gorki, o Maksim Gorki (en ruso: Максим Горький), pseudónimo utilizado por Alekséi Maksímovich Peshkov (en ruso: Алексе́й Макси́мович Пeшкóв; Nizhni Nóvgorod, 28 de marzo de 1868-Moscú, 18 de junio de 1936)[1]​[2]​ fue un escritor y político ruso, identificado activista del movimiento revolucionario ruso.[3]​Fundador del movimiento literario del realismo socialista, Gorki también fue nominado cinco veces para el Premio Nobel de Literatura.[4]​ Alrededor de quince años antes de su éxito como escritor, cambiaba con frecuencia de trabajo y recorrió todo el Imperio ruso; estas experiencias influirían más tarde en su escritura, que destacó en varias especialidades como la novela, teatro o ensayo. Fue en la novela donde Gorki alcanzó mayor notoriedad, especialmente con obras como Los bajos fondos y La madre. Tuvo una gran amistad con otros escritores rusos como León Tolstói y Antón Chéjov, y mencionó esa amistad en sus propias memorias. Gorki fue muy activo en el emergente movimiento socialdemócrata marxista. Se opuso públicamente al régimen zarista y durante un tiempo se asoció estrechamente con Vladímir Lenin y el ala bolchevique de Aleksandr Bogdánov en el partido. Estuvo una parte importante de su vida exiliado de Rusia y más tarde de la Unión Soviética, pero en 1932 regresó a Rusia por invitación personal de Iósif Stalin y murió allí en junio de 1936. De 1932 a 1990 su ciudad natal, Nizhni Nóvgorod, llevó el nombre de Gorki en su honor.|https://es.wikipedia.org/wiki/M%C3%A1ximo_Gorki|Ateos de Rusia,Bolcheviques,Candidatos al Premio Nobel de Literatura,Comunistas de Rusia,Comunistas de la Unión Soviética,Dramaturgos de Rusia del siglo XX,Escritores con seudónimo,Escritores de Rusia del siglo XIX,Escritores de la Unión Soviética,Escritores en ruso,Fallecidos en 1936,Fallecidos en Moscú,Hombres,Marxistas de Rusia,Máximo Gorki,Nacidos en 1868,Nacidos en Nizhni Nóvgorod,Novelistas de Rusia del siglo XX,Orden de Lenin,Personas enterradas en el Kremlin,Políticos de Rusia del siglo XX,Políticos de la Unión Soviética,Revolucionarios de Rusia|Anatole France,Anna Ajmátova|Rusia|Romanticismo|Boles|ce5d1be4-214b-4ea6-b1b4-88c944ae59f3|Sagan.png|tenquita.mp3
d287c31c-9797-42f0-a78f-136720a0118d|Gorodischer, Angélica|Gorodischer|Angélica|1928|2022|Angélica Gorodischer|Angélica Beatriz del Rosario Arcal de Gorodischer (Buenos Aires, 28 de julio de 1928 - Rosario, 5 de febrero de 2022)[1]​ fue una destacada escritora argentina, considerada una de las tres voces femeninas más importantes dentro de la ciencia ficción en Iberoamérica junto con la española Elia Barceló y la cubana Daína Chaviano.[2]​|https://es.wikipedia.org/wiki/Ang%C3%A9lica_Gorodischer|Alumnado de la Universidad Nacional del Litoral,Ciudadanos ilustres de la ciudad de Rosario,Escritoras de Argentina del siglo XX,Escritoras de Argentina del siglo XXI,Escritores de Rosario (Argentina),Escritores de ciencia ficción de Argentina,Escritores de la ciudad de Buenos Aires,Escritores en español,Fallecidos en 2022,Fallecidos en Rosario (Argentina),Mención especial por trayectoria Konex,Mujeres,Nacidos en 1928,Nacidos en Buenos Aires,Premio Mundial de Fantasía a la mejor novela|Ursula K. Le Guin|Argentina|Unknown|La naturaleza es una madre cruel|0c61f690-57c8-4199-b8e9-f97f5a483aad|Sagan.png|tenquita.mp3
0f21afb8-fe98-4a06-8909-6bee338b2d37|Goyen, William|Goyen|William|1915|1983|William Goyen|William Goyen (1915 –  1983) fue un narrador y cuentista de Estados Unidos.|https://es.wikipedia.org/wiki/William_Goyen|Cuentistas de Estados Unidos,Escritores de Estados Unidos,Escritores del siglo XX,Escritores en inglés,Fallecidos en 1983,Fallecidos en Houston,Fallecidos por cáncer en Texas,Fallecidos por leucemia,Hombres,Nacidos en 1915,Novelistas de Estados Unidos|Carson McCullers,Flannery O'Connor,Tennessee Williams,William Faulkner|Estados Unidos|Histórico|Chicos de campo|340dc35f-9f78-4913-b946-646e05d62c34|Sagan.png|tenquita.mp3
303ab9db-24d4-45fe-9902-53a689c65eea|Greene, Graham|Greene|Graham|1904|1991|Graham Greene|Henry Graham Greene (Berkhamsted, Hertfordshire; 2 de octubre de 1904-Vevey, Suiza; 3 de abril de 1991), conocido como Graham Greene, fue un escritor, guionista y crítico literario británico, cuya obra exploró la confusión del hombre moderno y trató asuntos sobre política o moralmente ambiguos en un trasfondo contemporáneo. Fue galardonado con la Orden de Mérito del Reino Unido.[1]​|https://es.wikipedia.org/wiki/Graham_Greene|Afectados por enfermedades del espectro bipolar,Alumnado del Balliol College (Oxford),Candidatos al Premio Nobel de Literatura,Católicos del Reino Unido,Comunistas de Reino Unido,Conversos al catolicismo desde el ateísmo o agnosticismo,Cuentistas del Reino Unido del siglo XX,Dramaturgos de Inglaterra del siglo XX,Ensayistas del Reino Unido del siglo XX,Escritores de Inglaterra del siglo XX,Escritores de género policiaco,Escritores de literatura infantil del Reino Unido,Escritores sobre viajes del siglo XX,Espías de la Segunda Guerra Mundial,Espías del Reino Unido,Fallecidos en 1991,Fallecidos en Vevey,Fallecidos por cáncer en Suiza,Fallecidos por leucemia,Ganadores del Premio Edgar Grand Master,Graham Greene,Guionistas de cine del Reino Unido,Hombres,Miembros de la Orden del Mérito,Nacidos en 1904,Nacidos en el Este de Inglaterra,Periodistas del Reino Unido,Premio Hawthornden|Evelyn Waugh,Robert Louis Stevenson|Inglaterra|Unknown|¡Ay del mísero Maling!|ae5ffd36-9e60-48f9-872c-1ee7d7865c93|Sagan.png|tenquita.mp3
f403c876-95c6-4655-bc49-bf273fc7c9d2|Grimm, Hermanos|Grimm|Hermanos|1785|1863|Hermanos Grimm|Los hermanos Grimm (die Brüder Grimm o die Gebrüder Grimm), Jacob Grimm (Hanau, Hesse; 4 de enero de 1785-Berlín, 20 de septiembre de 1863) y Wilhelm Grimm (ibídem; 24 de febrero de 1786-Berlín, 16 de diciembre de 1859), fueron eruditos, filólogos, mitólogos, investigadores culturales, lexicógrafos y escritores alemanes que coleccionaron y publicaron juntos folclore y libros durante el siglo XIX. Están entre los primeros y más conocidos coleccionistas de cuentos porque popularizaron relatos orales tradicionales como La Cenicienta (Aschenputtel), El príncipe rana (Der Froschkönig), La pastora de ocas (Die Gänsemagd), Hansel y Gretel (Hänsel und Gretel), Rapunzel (Rapunzel), Rumpelstiltskin (Rumpelstilzchen), La bella durmiente (Dornröschen) y Blancanieves (Schneewittchen). Su colección clásica de cuentos de hadas, Cuentos de la infancia y del hogar (Kinder- und Hausmärchen), se publicó por primera vez en dos volúmenes en 1812 y 1815.Los hermanos nacieron en la localidad de Hanau, estado de Hesse-Kassel, actual Alemania, aunque vivieron casi toda su infancia en la cercana Steinau an der Strasse. La muerte de su padre en 1796 empobreció a la familia y afectó a los hermanos durante años. Estudiaron en la Universidad de Marburgo, donde comenzaron su tarea vital de investigar la historia antigua de la literatura y el idioma alemán, incluidos los cuentos populares. El auge del Romanticismo durante el siglo XVIII había revivido el interés por la tradición de los cuentos orales, que en opinión de los Grimm y sus colegas representaban una forma pura de la cultura y la literatura nacionales. Los hermanos establecieron una metodología para coleccionar y registrar por escrito historias populares que se convirtió en la base de los estudios del folclore. Entre la primera edición de 1812-1815 y la séptima y última de 1857, los Grimm revisaron su colección numerosas veces y la aumentaron de 157 a más de 200 cuentos. Además de recopilar y publicar estos cuentos, los hermanos reunieron leyendas alemanas. Individualmente, publicaron una gran cantidad de estudios lingüísticos y literarios, mientras que en colaboración comenzaron a trabajar en un ambicioso diccionario histórico alemán, el Deutsches Wörterbuch, que dejaron incompleto a su muerte. Por ello, están considerados entre los fundadores de la filología alemana.[1]​ La ley de Grimm (1822), sobre un fenómeno de la evolución de las lenguas germánicas, recibe su nombre de Jacob Grimm.Muchos de los cuentos populares recopilados por los Hermanos Grimm siguen gozando de enorme popularidad. Han sido traducidos a más de cien idiomas y adaptados al cine en innumerables ocasiones. Durante las décadas de 1930 y 1940, sus cuentos fueron usados como propaganda por la Alemania nazi. A finales del siglo XX, psicólogos como Bruno Bettelheim han reafirmado el valor del trabajo de los hermanos, a pesar de la violencia y crueldad de las versiones originales de algunos cuentos, que los propios Grimm finalmente suavizaron.|https://es.wikipedia.org/wiki/Hermanos_Grimm|Cuentistas de Alemania,Dúos de hermanos,Escritores de Alemania del siglo XIX,Escritores de literatura infantil de Alemania,Escritores en alemán,Germanistas,Hermanos Grimm,Lexicógrafos de Alemania,Lingüistas de Alemania del siglo XIX,Mitógrafos,Parejas de artistas|Charles Perrault|Alemania|Romanticismo|Blancanieve y Rojarosa|0d524d2b-583a-4e0b-8585-c0fadf70a2bb|Sagan.png|tenquita.mp3
53a667db-f04c-4970-af23-bafee728dccc|Grin, Alexandr|Grin|Alexandr|1880|1932|Alexandr Grin||Unknown|Unknown||Rusia|Unknown|Catorce pies|00aac3d7-37bf-4b3c-ab31-09d135a10be2|Sagan.png|tenquita.mp3
b7e4da3b-ec9f-4c9f-959a-a2ec98ee3d30|Guareschi, Giovannino|Guareschi|Giovannino|1908|1968|Giovannino Guareschi|Giovannino Guareschi (Roccabianca, Parma; 1 de mayo de 1908-Cervia, Rávena; 22 de julio de 1968) fue un periodista y escritor humorístico italiano.Su creación más famosa es Don Camilo, el robusto párroco que habla con el Cristo del altar mayor de su iglesia. Su antagonista es el alcalde comunista de un pequeño pueblo de provincia, Brescello, el aguerrido Peppone (o, en algunas traducciones, Pepón), dividido entre el trabajo de su taller y los asuntos de la política.|https://es.wikipedia.org/wiki/Giovannino_Guareschi|Alumnado de la Universidad de Parma,Anticomunistas de Italia,Candidatos al Premio Nobel de Literatura,Católicos de Italia,Cuentistas de Italia,Directores de cine de Italia,Escritores de Italia del siglo XX,Escritores en italiano del siglo XX,Fallecidos en 1968,Fallecidos en Cervia,Fallecidos por infarto agudo de miocardio,Hombres,Ilustradores de Italia,Militares italianos de la Segunda Guerra Mundial,Monárquicos de Italia,Nacidos en 1908,Nacidos en la provincia de Parma,Novelistas de Italia del siglo XX,Periodistas de Italia,Satíricos de Italia||Italia|Romanticismo|El huevo y la gallina|35a04d8b-415c-4e57-9044-f8f3b4c70e24|Sagan.png|tenquita.mp3
c8e8573d-bdd1-4b4f-be10-59ae01045db2|Gudiño Kieffer, Eduardo|Gudiño Kieffer|Eduardo|1935|2002|Eduardo Gudiño Kieffer|Eduardo Gudiño Kieffer (Esperanza, Santa Fe, 2 de noviembre de 1935 - Buenos Aires, 20 de septiembre de 2002) fue un escritor y periodista argentino.|https://es.wikipedia.org/wiki/Eduardo_Gudi%C3%B1o_Kieffer|Alumnado de la Universidad Nacional del Litoral,Ciudadanos Ilustres de la Ciudad Autónoma de Buenos Aires,Cuentistas de Argentina,Ensayistas de Argentina,Escritores de Argentina del siglo XX,Escritores de género masculino de Argentina,Escritores de la provincia de Santa Fe,Escritores en español,Fallecidos en 2002,Guionistas de cine de Argentina,Hombres,Nacidos en 1935,Novelistas de Argentina,Periodistas de Argentina,Personas de Esperanza (Santa Fe)|Esteban Echeverría,Julio Cortázar|Argentina|Unknown|Azogue|c21feaf3-1a79-4277-a58b-5c295c766fdf|Sagan.png|tenquita.mp3
